	title	avg_rating	count_rating	score	genres
9101	Powerpuff Girls, The (2002)	2.125	4	3.03208826407053	Action Animation Children Comedy
9105	Blob, The (1988)	2.125	4	3.03208826407053	Horror Sci-Fi
9107	Mr. Saturday Night (1992)	2.125	4	3.03208826407053	Comedy Drama
9108	NeverEnding Story III, The (1994)	2.125	4	3.03208826407053	Adventure Children Fantasy
9111	Cannonball Run II (1984)	2.125	4	3.03208826407053	Action Comedy
7470	Virtuosity (1995)	2.85	20	3.0317902146232303	Action Sci-Fi Thriller
7262	Naked Gun 33 1/3: The Final Insult (1994)	2.9782608695652173	69	3.0311761665749506	Action Comedy
7461	Volcano (1997)	2.857142857142857	21	3.031099123000986	Action Drama Thriller
8920	Spy Kids 2: The Island of Lost Dreams (2002)	2.3	5	3.031018655268179	Adventure Children
8922	Alvin and the Chipmunks (2007)	2.3	5	3.031018655268179	Children Comedy
8923	Transformers: Age of Extinction (2014)	2.3	5	3.031018655268179	Action Adventure Sci-Fi
8928	Fathers' Day (1997)	2.3	5	3.031018655268179	Comedy
8929	Mindhunters (2004)	2.3	5	3.031018655268179	Action Crime Horror Mystery Thriller
8927	Beastmaster, The (1982)	2.3	5	3.031018655268179	Action Adventure Fantasy
8926	Stepford Wives, The (2004)	2.3	5	3.031018655268179	Comedy Fantasy Thriller
8925	Night of the Creeps (1986)	2.3	5	3.031018655268179	Comedy Horror Sci-Fi Thriller
8924	Wing Commander (1999)	2.3	5	3.031018655268179	Action Sci-Fi
8921	Disturbing Behavior (1998)	2.3	5	3.031018655268179	Horror Thriller
8818	Where the Wild Things Are (2009)	2.4166666666666665	6	3.030018053485334	Adventure Children Drama Fantasy IMAX
8819	Baby... Secret of the Lost Legend (1985)	2.4166666666666665	6	3.030018053485334	Adventure Sci-Fi
8820	Jane Austen's Mafia! (1998)	2.4166666666666665	6	3.030018053485334	Comedy Crime
8821	Black Knight (2001)	2.4166666666666665	6	3.030018053485334	Adventure Comedy Fantasy
8822	Pacifier, The (2005)	2.4166666666666665	6	3.030018053485334	Action Comedy
8823	Dunston Checks In (1996)	2.4166666666666665	6	3.030018053485334	Children Comedy
8824	Sex and the City (2008)	2.4166666666666665	6	3.030018053485334	Comedy Romance
7447	Sudden Death (1995)	2.869565217391304	23	3.0298033262092785	Action
7255	Addams Family Values (1993)	2.989130434782609	92	3.0293210227183365	Children Comedy Fantasy
8484	Hot Chick, The (2002)	2.5	7	3.0290799893139178	Comedy
8102	Poseidon (2006)	2.5	7	3.0290799893139178	Action Adventure Thriller IMAX
5992	Dumb & Dumber (Dumb and Dumber) (1994)	3.0033557046979866	149	3.0283365497588814	Adventure Comedy
8047	Freddy's Dead: The Final Nightmare (Nightmare on Elm Street Part 6: Freddy's Dead, A) (1991)	2.5625	8	3.028198777516526	Horror
8051	Judgment Night (1993)	2.5625	8	3.028198777516526	Action Crime Thriller
8049	Left Behind: The Movie (2000)	2.5625	8	3.028198777516526	Action Adventure Drama Thriller
8048	Clash of the Titans (2010)	2.5625	8	3.028198777516526	Action Adventure Drama Fantasy
8050	Ferngully: The Last Rainforest (1992)	2.5625	8	3.028198777516526	Animation Children Comedy Musical
7254	Armageddon (1998)	2.99	100	3.027444477264363	Action Romance Sci-Fi Thriller
7979	Coyote Ugly (2000)	2.611111111111111	9	3.027369401707217	Comedy Drama Romance
7980	No Escape (1994)	2.611111111111111	9	3.027369401707217	Action Drama Sci-Fi
7981	Day the Earth Stood Still, The (2008)	2.611111111111111	9	3.027369401707217	Drama Sci-Fi Thriller IMAX
7978	Dreamcatcher (2003)	2.611111111111111	9	3.027369401707217	Drama Horror Sci-Fi Thriller
7393	Evolution (2001)	2.892857142857143	28	3.026991691661233	Comedy Sci-Fi
7931	Flightplan (2005)	2.65	10	3.026587418801296	Action Drama Thriller
7930	Lucy (2014)	2.65	10	3.026587418801296	Action Sci-Fi
7929	American Wedding (American Pie 3) (2003)	2.65	10	3.026587418801296	Comedy
7387	Da Vinci Code, The (2006)	2.9	30	3.0260101756008244	Drama Mystery Thriller
7852	Core, The (2003)	2.6818181818181817	11	3.025848879390149	Action Drama Sci-Fi Thriller
7853	King Kong (1976)	2.6818181818181817	11	3.025848879390149	Adventure Fantasy Romance Sci-Fi Thriller
7818	Shaft (1971)	2.7083333333333335	12	3.0251502610282532	Action Crime Drama Thriller
7622	Flubber (1997)	2.7666666666666666	15	3.023263991451134	Children Comedy Fantasy
7623	Punisher, The (2004)	2.7666666666666666	15	3.023263991451134	Action Crime Thriller
7332	Star Trek: Insurrection (1998)	2.918918918918919	37	3.0230735428716993	Action Drama Romance Sci-Fi
7557	Vertical Limit (2000)	2.8157894736842106	19	3.021149083137395	Action Adventure
7550	Dracula: Dead and Loving It (1995)	2.825	20	3.020679103512119	Comedy Horror
7474	To Wong Foo, Thanks for Everything! Julie Newmar (1995)	2.840909090909091	22	3.0197991416605396	Comedy
7307	Gone in 60 Seconds (2000)	2.9375	48	3.0195967076444568	Action Crime
7302	Specialist, The (1994)	2.9375	48	3.0195967076444568	Action Drama Thriller
7464	Daylight (1996)	2.8541666666666665	24	3.0189910134294973	Action Adventure Drama Thriller
7465	Shallow Hal (2001)	2.8541666666666665	24	3.0189910134294973	Comedy Fantasy Romance
7455	Midnight in the Garden of Good and Evil (1997)	2.86	25	3.018611193160907	Crime Drama Mystery
7449	General's Daughter, The (1999)	2.8653846153846154	26	3.0182462678048108	Crime Drama Mystery Thriller
7448	Waterboy, The (1998)	2.8653846153846154	26	3.0182462678048108	Comedy
7446	Snake Eyes (1998)	2.8703703703703702	27	3.0178953780393343	Action Crime Mystery Thriller
7397	Romy and Michele's High School Reunion (1997)	2.890625	32	3.016325608035883	Comedy
10150	Puppet Master 4 (1993)	1.0	2	3.01594665400168	Horror Sci-Fi Thriller
10082	Two Can Play That Game (2001)	1.0	2	3.01594665400168	Comedy Drama
10034	Little Monsters (1989)	1.0	2	3.01594665400168	Comedy
10121	Carnosaur 3: Primal Species (1996)	1.0	2	3.01594665400168	Horror Sci-Fi
10145	Fifty Shades of Grey (2015)	1.0	2	3.01594665400168	Drama Romance
10116	Taxi (2004)	1.0	2	3.01594665400168	Action Comedy
10111	Meatballs Part II (1984)	1.0	2	3.01594665400168	Comedy
10030	Good Burger (1997)	1.0	2	3.01594665400168	Children Comedy
10029	Airport '77 (1977)	1.0	2	3.01594665400168	Drama
10192	My Boyfriend's Back (1993)	1.0	2	3.01594665400168	Comedy
10079	Concorde: Airport '79, The (1979)	1.0	2	3.01594665400168	Drama
9760	Maid to Order (1987)	1.6666666666666667	3	3.0153771306444774	Comedy Fantasy
9764	Bait (2000)	1.6666666666666667	3	3.0153771306444774	Action Comedy
9759	Next of Kin (1989)	1.6666666666666667	3	3.0153771306444774	Action Crime Thriller
9763	Alone in the Dark (2005)	1.6666666666666667	3	3.0153771306444774	Action Horror Sci-Fi Thriller
9762	Son of the Mask (2005)	1.6666666666666667	3	3.0153771306444774	Adventure Children Comedy Fantasy
9761	I Could Never Be Your Woman (2007)	1.6666666666666667	3	3.0153771306444774	Comedy Romance
9771	Superhero Movie (2008)	1.6666666666666667	3	3.0153771306444774	Action Comedy Sci-Fi
9770	Lesbian Vampire Killers (2009)	1.6666666666666667	3	3.0153771306444774	Action Comedy Horror
9767	Lucky Numbers (2000)	1.6666666666666667	3	3.0153771306444774	Comedy Drama
9766	Pest, The (1997)	1.6666666666666667	3	3.0153771306444774	Comedy
9765	Death Wish 3 (1985)	1.6666666666666667	3	3.0153771306444774	Action Drama
9646	Jeepers Creepers 2 (2003)	2.0	4	3.014846884760185	Horror Thriller
9458	RV (2006)	2.0	4	3.014846884760185	Adventure Children Comedy
9415	Theodore Rex (1995)	2.0	4	3.014846884760185	Comedy
9515	Exodus: Gods and Kings (2014)	2.0	4	3.014846884760185	Action Adventure Drama
9479	Strangers, The (2008)	2.0	4	3.014846884760185	Horror Thriller
9642	National Lampoon's Senior Trip (1995)	2.0	4	3.014846884760185	Comedy
9512	Jack and Jill (2011)	2.0	4	3.014846884760185	Comedy
9325	How High (2001)	2.0	4	3.014846884760185	Comedy
9402	Queen of the Damned (2002)	2.0	4	3.014846884760185	Fantasy Horror
9547	Good Luck Chuck (2007)	2.0	4	3.014846884760185	Comedy Romance
9556	Air Bud: Golden Receiver (1998)	2.0	4	3.014846884760185	Children Comedy
9276	Eight Crazy Nights (Adam Sandler's Eight Crazy Nights) (2002)	2.0	4	3.014846884760185	Animation Comedy Musical
9201	Fright Night Part II (1988)	2.0	4	3.014846884760185	Horror
9318	Abraham Lincoln: Vampire Hunter (2012)	2.0	4	3.014846884760185	Action Fantasy Horror Thriller
9044	Master of Disguise, The (2002)	2.2	5	3.014351988601512	Comedy Mystery
9043	Love Letter, The (1999)	2.2	5	3.014351988601512	Comedy Romance
9045	K-9 (1989)	2.2	5	3.014351988601512	Action Comedy Crime
9046	Herbie: Fully Loaded (2005)	2.2	5	3.014351988601512	Adventure Comedy Romance
9052	Mixed Nuts (1994)	2.2	5	3.014351988601512	Comedy
9047	Jefferson in Paris (1995)	2.2	5	3.014351988601512	Drama
9048	Gia (1998)	2.2	5	3.014351988601512	Drama Romance
9049	Urban Legends: Final Cut (2000)	2.2	5	3.014351988601512	Horror
9050	Bones (2001)	2.2	5	3.014351988601512	Horror
9051	Exorcist II: The Heretic (1977)	2.2	5	3.014351988601512	Horror
9041	Troop Beverly Hills (1989)	2.2	5	3.014351988601512	Comedy
9042	Ultraviolet (2006)	2.2	5	3.014351988601512	Action Fantasy Sci-Fi Thriller
9053	Journey to the Center of the Earth (2008)	2.2	5	3.014351988601512	Action Adventure Sci-Fi
8883	Sin City: A Dame to Kill For (2014)	2.3333333333333335	6	3.0138890212272695	Action Crime Thriller
8868	Bad Teacher (2011)	2.3333333333333335	6	3.0138890212272695	Comedy
8875	Krull (1983)	2.3333333333333335	6	3.0138890212272695	Action Adventure Fantasy Sci-Fi
8895	Hoodwinked! (2005)	2.3333333333333335	6	3.0138890212272695	Animation Children Comedy
8899	Autumn in New York (2000)	2.3333333333333335	6	3.0138890212272695	Drama Romance
8897	Cobra (1986)	2.3333333333333335	6	3.0138890212272695	Action Crime
8814	Saving Silverman (Evil Woman) (2001)	2.4285714285714284	7	3.0134549893139178	Comedy Romance
8815	Jack Frost (1998)	2.4285714285714284	7	3.0134549893139178	Children Comedy Drama
8813	Garfield: The Movie (2004)	2.4285714285714284	7	3.0134549893139178	Animation Children Comedy
8252	Swamp Thing (1982)	2.5	8	3.013047262365011	Horror Sci-Fi
8144	Problem Child (1990)	2.5	8	3.013047262365011	Children Comedy
8357	Brave Little Toaster, The (1987)	2.5	8	3.013047262365011	Animation Children
8393	Air Bud (1997)	2.5	8	3.013047262365011	Children Comedy
8660	Basic (2003)	2.5	8	3.013047262365011	Drama Thriller War
8678	Green Lantern (2011)	2.5	8	3.013047262365011	Action Adventure Sci-Fi
8055	Cujo (1983)	2.5555555555555554	9	3.0126635193542755	Horror Thriller
8053	Twilight Saga: New Moon, The (2009)	2.5555555555555554	9	3.0126635193542755	Drama Fantasy Horror Romance Thriller
8052	Vampire in Brooklyn (1995)	2.5555555555555554	9	3.0126635193542755	Comedy Horror Romance
7997	Kung Pow: Enter the Fist (2002)	2.6	10	3.0123017045155818	Action Comedy
7943	Kazaam (1996)	2.6363636363636362	11	3.0119599905012597	Children Comedy Fantasy
7944	Bridget Jones: The Edge of Reason (2004)	2.6363636363636362	11	3.0119599905012597	Comedy Drama Romance
7269	Mars Attacks! (1996)	2.968421052631579	95	3.011921330483711	Action Comedy Sci-Fi
7910	Hudson Hawk (1991)	2.6666666666666665	12	3.0116367475147396	Action Adventure Comedy
7877	Golden Compass, The (2007)	2.6666666666666665	12	3.0116367475147396	Adventure Children Fantasy
7920	Mothman Prophecies, The (2002)	2.6666666666666665	12	3.0116367475147396	Drama Fantasy Horror Mystery Thriller
7921	Threesome (1994)	2.6666666666666665	12	3.0116367475147396	Comedy Romance
7845	Psycho (1998)	2.6923076923076925	13	3.0113305173169835	Crime Horror Thriller
7789	Police Academy 2: Their First Assignment (1985)	2.7333333333333334	15	3.010763991451134	Comedy Crime
7624	Superman Returns (2006)	2.764705882352941	17	3.0102514204296513	Action Adventure Sci-Fi IMAX
7287	Casper (1995)	2.948529411764706	68	3.010006017828445	Adventure Children
7606	Beverly Hills Ninja (1997)	2.789473684210526	19	3.0097854467737584	Action Comedy
7567	Death Becomes Her (1992)	2.8095238095238093	21	3.0093599925662033	Comedy Fantasy
7553	8MM (1999)	2.8181818181818183	22	3.0091608437881994	Drama Mystery Thriller
7549	Rambo III (1988)	2.8260869565217392	23	3.0089699928759455	Action Adventure Thriller War
7469	Romeo Must Die (2000)	2.8518518518518516	27	3.0082799934239493	Action Crime Romance Thriller
7396	Lawnmower Man, The (1992)	2.891891891891892	37	3.0069445106136348	Action Horror Sci-Fi Thriller
7392	Powder (1995)	2.8947368421052633	38	3.0068342802864345	Drama Sci-Fi
7391	Mystery Men (1999)	2.8947368421052633	38	3.0068342802864345	Action Comedy Fantasy
7379	Sister Act (1992)	2.9	40	3.0066239947391598	Comedy Crime
7398	Scary Movie (2000)	2.8902439024390243	41	2.998947873606748	Comedy Horror
7419	War of the Worlds (2005)	2.875	36	2.9988616337384486	Action Adventure Sci-Fi Thriller
7456	Hulk (2003)	2.859375	32	2.9987817483867607	Action Adventure Sci-Fi
7463	Bodyguard, The (1992)	2.8548387096774195	31	2.9987599938936675	Drama Romance Thriller
7572	Final Destination (2000)	2.8043478260869565	23	2.9985533262092785	Drama Thriller
7571	Desperately Seeking Susan (1985)	2.8043478260869565	23	2.9985533262092785	Comedy Drama Romance
7626	Sum of All Fears, The (2002)	2.763157894736842	19	2.9984218104101217	Drama Thriller
7625	AVP: Alien vs. Predator (2004)	2.763157894736842	19	2.9984218104101217	Action Horror Sci-Fi Thriller
7770	Jumpin' Jack Flash (1986)	2.75	18	2.9983851083266364	Action Comedy Romance Thriller
7767	Jingle All the Way (1996)	2.75	18	2.9983851083266364	Children Comedy
7800	Money Pit, The (1986)	2.71875	16	2.9983063331230575	Comedy
7825	Bulletproof (1996)	2.7	15	2.998263991451134	Action Comedy Crime
7854	Soldier (1998)	2.6785714285714284	14	2.9982194784114196	Action Sci-Fi War
7855	Not Another Teen Movie (2001)	2.6785714285714284	14	2.9982194784114196	Comedy
7856	Friday the 13th (1980)	2.6785714285714284	14	2.9982194784114196	Horror Mystery Thriller
7927	Deep Rising (1998)	2.6538461538461537	13	2.9981726225801415	Action Horror Sci-Fi
8014	AVPR: Aliens vs. Predator - Requiem (2007)	2.590909090909091	11	2.9980711016123713	Action Horror Sci-Fi
8808	Beethoven (1992)	2.4375	8	2.9978957472134957	Children Comedy Drama
8806	Red Sonja (1985)	2.4375	8	2.9978957472134957	Action Adventure Fantasy
8809	F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991)	2.4375	8	2.9978957472134957	Action Crime Thriller
8805	Adventures of Rocky and Bullwinkle, The (2000)	2.4375	8	2.9978957472134957	Adventure Animation Children Comedy Fantasy
8865	Osmosis Jones (2001)	2.357142857142857	7	2.9978299893139178	Action Animation Comedy Crime Drama Romance Thriller
8864	Simone (S1m0ne) (2002)	2.357142857142857	7	2.9978299893139178	Comedy Drama Fantasy Sci-Fi
8950	Adventures of Ford Fairlane, The (1990)	2.25	6	2.997759988969205	Action Comedy
8990	Spy Kids 3-D: Game Over (2003)	2.25	6	2.997759988969205	Action Adventure Children
8985	Jury Duty (1995)	2.25	6	2.997759988969205	Comedy
9016	Bug (2007)	2.25	6	2.997759988969205	Drama Horror Thriller
9015	Fair Game (1995)	2.25	6	2.997759988969205	Action
9024	Driven (2001)	2.25	6	2.997759988969205	Action Thriller
9013	Alfie (2004)	2.25	6	2.997759988969205	Comedy Drama Romance
9117	Major League: Back to the Minors (1998)	2.1	5	2.9976853219348456	Comedy
9120	Friday the 13th Part V: A New Beginning (1985)	2.1	5	2.9976853219348456	Horror
9116	Wicker Man, The (2006)	2.1	5	2.9976853219348456	Horror Mystery Thriller
9119	Wishmaster (1997)	2.1	5	2.9976853219348456	Horror
9118	Bedtime Stories (2008)	2.1	5	2.9976853219348456	Adventure Children Comedy
9690	Krippendorf's Tribe (1998)	1.875	4	2.9976055054498403	Comedy
9689	Revenge of the Nerds II: Nerds in Paradise (1987)	1.875	4	2.9976055054498403	Comedy
9693	Virus (1999)	1.875	4	2.9976055054498403	Horror Sci-Fi
9694	Lost Souls (2000)	1.875	4	2.9976055054498403	Drama Horror Thriller
9695	Friday the 13th Part VI: Jason Lives (1986)	1.875	4	2.9976055054498403	Horror
9692	Crush, The (1993)	1.875	4	2.9976055054498403	Thriller
9781	My Favorite Martian (1999)	1.5	3	2.9975199877873346	Comedy Sci-Fi
9889	Yu-Gi-Oh! (2004)	1.5	3	2.9975199877873346	Action Adventure Animation Fantasy
9832	FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com) (2002)	1.5	3	2.9975199877873346	Crime Horror Thriller
9873	Puppet Master (1989)	1.5	3	2.9975199877873346	Horror Sci-Fi Thriller
9973	Basic Instinct 2 (2006)	1.5	3	2.9975199877873346	Crime Drama Mystery Thriller
10231	Swept Away (2002)	0.75	2	2.9974281354831613	Comedy Romance
10230	Are We There Yet? (2005)	0.75	2	2.9974281354831613	Children Comedy
10227	Serbian Film, A (Srpski film) (2010)	0.75	2	2.9974281354831613	Horror Thriller
10232	Black Dog (1998)	0.75	2	2.9974281354831613	Action Thriller
10229	Wendigo (2001)	0.75	2	2.9974281354831613	Drama Horror
10226	Meatballs III (1987)	0.75	2	2.9974281354831613	Comedy
10234	Amityville 3-D (1983)	0.75	2	2.9974281354831613	Horror
10233	Sharknado (2013)	0.75	2	2.9974281354831613	Sci-Fi
10228	In Crowd, The (2000)	0.75	2	2.9974281354831613	Thriller
7271	Batman Forever (1995)	2.964968152866242	157	2.994123954165085	Action Adventure Comedy Crime
7312	Hot Shots! Part Deux (1993)	2.9295774647887325	71	2.994068329771306	Action Comedy War
7327	Star Wars: Episode II - Attack of the Clones (2002)	2.926470588235294	68	2.99387698557038	Action Adventure Sci-Fi IMAX
7389	Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002)	2.8979591836734695	49	2.9923048602438564	Action Comedy Sci-Fi
7468	Star Trek V: The Final Frontier (1989)	2.8529411764705883	34	2.9903484687804296	Action Sci-Fi
7551	Mad Max Beyond Thunderdome (1985)	2.8214285714285716	28	2.9892558426046296	Action Adventure Sci-Fi
7570	Rocky III (1982)	2.8076923076923075	26	2.9888345030989285	Action Drama
7592	Spider-Man 3 (2007)	2.8	25	2.9886111931609074	Action Adventure Sci-Fi Thriller IMAX
7331	Arachnophobia (1990)	2.9191176470588234	68	2.9885006414843587	Comedy Horror
7780	Time Machine, The (2002)	2.75	20	2.987345770178786	Action Adventure Sci-Fi
7861	Ghost Rider (2007)	2.6666666666666665	15	2.985763991451134	Action Fantasy Thriller
8028	Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997)	2.5833333333333335	12	2.984609720487713	Comedy
8057	Eight Legged Freaks (2002)	2.5454545454545454	11	2.984182212723482	Action Comedy Horror Sci-Fi
7333	Lost World: Jurassic Park, The (1997)	2.9178082191780823	73	2.983985302633116	Action Adventure Sci-Fi Thriller
8476	Hostel (2005)	2.5	10	2.9837302759441533	Horror
8160	Bewitched (2005)	2.5	10	2.9837302759441533	Comedy Fantasy Romance
8802	Elektra (2005)	2.4444444444444446	9	2.983251754648393	Action Adventure Crime Drama
8803	Cops and Robbersons (1994)	2.4444444444444446	9	2.983251754648393	Comedy
8804	Snakes on a Plane (2006)	2.4444444444444446	9	2.983251754648393	Action Comedy Horror Thriller
8855	Superstar (1999)	2.375	8	2.9827442320619806	Comedy
8860	How Stella Got Her Groove Back (1998)	2.375	8	2.9827442320619806	Drama Romance
8853	Chicken Little (2005)	2.375	8	2.9827442320619806	Action Adventure Animation Children Comedy Sci-Fi
8850	Nutty Professor II: The Klumps (2000)	2.375	8	2.9827442320619806	Comedy
8849	Hot Tub Time Machine (2010)	2.375	8	2.9827442320619806	Comedy Sci-Fi
